ID,best_alpha,best_l1,df_shape,feature 1,feature 2,feature names,feature nr,meodel_complexity,method,random_state,real_test_mae,real_test_mse,real_train_mae,real_train_mse,test_mae,test_mse,train_mae,train_mse
68,10000.0,0.01,"(1652, 3)",Land Slope,,Land Slope,1,1,elasticCV,2,54330.4406779661,6626607080.0096855,57135.97397094431,6757875365.001816,0.2986097064029318,0.15153500949302257,0.31825492452874965,0.1702825493135586
69,,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,lr,2,37500.79176755448,3170190909.4842615,35099.38559322034,2808920522.12046,0.20295810100924738,0.07078737643585453,0.19323338383485972,0.0700993306369601
70,,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,huber,2,37379.28813559322,3160352142.8474574,34867.536924939464,2805405448.703995,0.20184822860300325,0.07110485433022876,0.19184174872123036,0.07066264104104472
71,,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,lr_sgd,2,37590.973365617436,3174797649.951574,35173.883171912836,2814392452.6822033,0.2033080152926442,0.07057167166758056,0.1936719034077737,0.07021256049576226
72,0.1,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,ridgeCV,2,37500.15496368039,3170166930.5859566,35099.2294188862,2808942366.4533896,0.2029542468064313,0.07078563921109171,0.19323218216995122,0.07009934026976268
73,0.1,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,lassoCV,2,51975.254237288136,6014910775.98063,54887.099273607746,6199836614.526634,0.28549680887883855,0.13777052611658286,0.3056894278197933,0.15666451731449915
74,0.1,0.01,"(1652, 27)",Neighborhood,,Neighborhood,1,1,elasticCV,2,37272.186440677964,3229550927.9249396,35386.42312348668,2912243944.7451572,0.20141697282105628,0.07018338329289103,0.19439131677258217,0.07121868911885577
75,,,"(1652, 9)",Condition 1,,Condition 1,1,1,lr,2,53093.617433414045,6210339698.949153,55624.264527845036,6490431780.530871,0.29020093994920254,0.14275007136724766,0.30866000915460207,0.1623362012874454
76,,,"(1652, 9)",Condition 1,,Condition 1,1,1,huber,2,52820.27602905569,6310768792.828087,55507.77784503632,6589683215.538136,0.2885900200874414,0.14286613649527885,0.3079634877118488,0.16275276657071067
77,,,"(1652, 9)",Condition 1,,Condition 1,1,1,lr_sgd,2,53333.094430992736,6210510009.9903145,55644.19007263923,6476846591.297821,0.29170410186471896,0.14319297453490992,0.3087489818303282,0.16247788287156328
78,12.742749857031335,,"(1652, 9)",Condition 1,,Condition 1,1,1,ridgeCV,2,53111.20338983051,6213246369.837772,55623.91162227603,6492058226.104116,0.2903790539250379,0.1427685464420515,0.30867397150853504,0.1623440764019493
79,10000.0,,"(1652, 9)",Condition 1,,Condition 1,1,1,lassoCV,2,54330.4406779661,6626607080.0096855,57135.97397094431,6757875365.001816,0.2986097064029318,0.15153500949302257,0.31825492452874965,0.1702825493135586
80,0.1,0.01,"(1652, 9)",Condition 1,,Condition 1,1,1,elasticCV,2,53285.16949152543,6261038916.031477,55671.25181598063,6515844360.021791,0.2919352504775965,0.14364475311847386,0.30911645777389984,0.16289953914020208
81,,,"(1652, 7)",Condition 2,,Condition 2,1,1,lr,2,53312.97578692494,6120951222.941889,56585.619854721546,6636249623.069007,0.294306653033884,0.1454855062956552,0.3155905692539627,0.1680698468624647
82,,,"(1652, 7)",Condition 2,,Condition 2,1,1,huber,2,53136.259079903146,6204909644.733656,56489.191888619855,6736430479.763317,0.29324034693117673,0.1456263536050029,0.3150091811490646,0.16841674260570574
83,,,"(1652, 7)",Condition 2,,Condition 2,1,1,lr_sgd,2,53330.76997578693,6143498962.450363,56610.495762711864,6651637946.407385,0.29436349803588174,0.14569494587044413,0.3158175898625313,0.16818318959051343
84,78.47599703514607,,"(1652, 7)",Condition 2,,Condition 2,1,1,ridgeCV,2,53387.222760290555,6149198085.668281,56592.05569007264,6638173115.820824,0.2945147247067693,0.14567232152755125,0.31563709776900656,0.1680985264592129
85,10000.0,,"(1652, 7)",Condition 2,,Condition 2,1,1,lassoCV,2,54330.4406779661,6626607080.0096855,57135.97397094431,6757875365.001816,0.2986097064029318,0.15153500949302257,0.31825492452874965,0.1702825493135586
86,0.1,0.01,"(1652, 7)",Condition 2,,Condition 2,1,1,elasticCV,2,53486.27360774818,6191732836.326877,56618.607142857145,6643345084.500606,0.2948087008420464,0.14603407495415557,0.3157985433889335,0.168184689826327
87,,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,lr,2,52698.978208232445,6402421373.046005,55938.745762711864,6510624353.854722,0.28830387495569976,0.14503602116155648,0.31053631238377954,0.1627620921299744
88,,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,huber,2,52523.05084745763,6498341206.140436,55866.26755447942,6620073713.668281,0.287169835407899,0.1451767599657131,0.3100850723523282,0.16317837353722092
89,,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,lr_sgd,2,52709.89588377724,6382277845.377724,55978.61380145278,6488848105.311138,0.28828013995407153,0.1450308765986479,0.31078357641164706,0.16280462143547275
90,42.81332398719391,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,ridgeCV,2,52671.905569007264,6403120234.079904,55932.68523002421,6512939306.113801,0.28810055048546424,0.14496032348088916,0.31049685659403353,0.16276701820918382
91,10000.0,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,lassoCV,2,54330.4406779661,6626607080.0096855,57135.97397094431,6757875365.001816,0.2986097064029318,0.15153500949302257,0.31825492452874965,0.1702825493135586
92,0.1,0.01,"(1652, 5)",Bldg Type,,Bldg Type,1,1,elasticCV,2,52609.3583535109,6407031544.215496,55923.72881355932,6521690295.593221,0.2876332708021701,0.14480358835725635,0.31044347722220156,0.1628552562507288
93,,,"(1652, 8)",House Style,,House Style,1,1,lr,2,50589.80629539952,6123284854.552058,54058.84079903147,6332316938.78632,0.27530876742763677,0.13615949454413698,0.298988937853182,0.1579476834757313
94,,,"(1652, 8)",House Style,,House Style,1,1,huber,2,50155.14527845036,6185058829.329298,53862.97639225182,6433678787.412228,0.2726602134871828,0.13572653537121954,0.2977539912895205,0.1586490814647102
95,,,"(1652, 8)",House Style,,House Style,1,1,lr_sgd,2,50782.69249394673,6163341981.162228,54155.29479418886,6348648595.512712,0.2765393042650887,0.13716783322775322,0.29963329291284707,0.158133166700302
96,6.951927961775605,,"(1652, 8)",House Style,,House Style,1,1,ridgeCV,2,50598.5205811138,6126590413.179176,54057.89769975787,6334288326.039347,0.275386199971896,0.13621241890741004,0.29898633664931346,0.15795115836757506
97,10000.0,,"(1652, 8)",House Style,,House Style,1,1,lassoCV,2,54330.4406779661,6626607080.0096855,57135.97397094431,6757875365.001816,0.2986097064029318,0.15153500949302257,0.31825492452874965,0.1702825493135586
98,0.1,0.01,"(1652, 8)",House Style,,House Style,1,1,elasticCV,2,50928.76755447942,6198995685.774818,54324.9691283293,6385738843.371065,0.2778128088078841,0.13797773674311845,0.30087526347949184,0.1589401360932078
99,,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,lr,2,30270.358353510896,2018012682.2179177,31072.978813559323,1960741031.2354722,0.16539059469290343,0.048265338403444005,0.1749075617439869,0.0530607049857571
100,,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,huber,2,30323.934624697336,2025829338.79661,31046.81053268765,1969588078.8650122,0.16550910695262014,0.04853911295155737,0.1744290923283548,0.05321495423339794
101,,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,lr_sgd,2,30267.905569007264,2019119917.7070217,31063.099878934623,1963544914.2984262,0.16533635365374458,0.048268133012487946,0.17477941433665134,0.053065367190389914
102,0.18329807108324356,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,ridgeCV,2,30269.992736077482,2018037735.6634383,31072.89588377724,1960848840.8244553,0.16538840617613168,0.04826433148636519,0.17490561560722173,0.05306070642856295
103,0.1,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,lassoCV,2,33207.37530266344,2609693259.447942,34423.542978208236,2680291508.394068,0.17813395158533954,0.05519590386974103,0.18879057946603162,0.06306070498575707
104,0.1,0.01,"(1652, 1)",Overall Qual,,Overall Qual,1,1,elasticCV,2,30583.050847457627,2096686581.8208232,31399.2705811138,2098403850.1664648,0.16610506311955975,0.04838882905260466,0.17534634529577972,0.054068885881711416
105,,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,lr,2,53933.4382566586,6581015892.368039,56755.13861985472,6721826638.746368,0.2961841848222282,0.15061929206131108,0.31592248282749497,0.169999636594557
106,,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,huber,2,53414.820823244554,6582946393.290557,56248.53571428572,6761648695.438862,0.2927056634131528,0.1506780738495966,0.3124481749210901,0.17175399970052316
107,,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,lr_sgd,2,53949.8014527845,6557199767.152542,56755.41525423729,6697148370.384988,0.29628036762163684,0.15058612144653422,0.31592189023588796,0.17002267067590277
108,1623.776739188721,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,ridgeCV,2,54118.86440677966,6601758261.900726,56934.27360774818,6737564351.320824,0.29733096024461714,0.1510059280734919,0.3170342198458771,0.1700691512724526
109,10000.0,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,lassoCV,2,54330.4406779661,6626607080.0096855,57135.97397094431,6757875365.001816,0.2986097064029318,0.15153500949302257,0.31825492452874965,0.1702825493135586
110,0.1,0.01,"(1652, 1)",Overall Cond,,Overall Cond,1,1,elasticCV,2,53983.220338983054,6586708945.772397,56805.79358353511,6726012155.8480625,0.2964947082257876,0.1507181109367893,0.31623893662603914,0.17000551768708505
111,,,"(1652, 1)",Year Built,,Year Built,1,1,lr,2,42892.346246973364,4528440055.348668,43908.722760290555,4330567720.263923,0.23483627609153082,0.10056620377826887,0.24150894775376527,0.10352481737756672
112,,,"(1652, 1)",Year Built,,Year Built,1,1,huber,2,42573.87651331719,4660515642.447942,43766.81658595642,4491337192.108354,0.23235825484587158,0.10027670832030464,0.24007442978363241,0.10419713800310429
113,,,"(1652, 1)",Year Built,,Year Built,1,1,lr_sgd,2,42985.697336561745,4518411786.559322,43984.72639225182,4317416263.737288,0.2352458944765167,0.10056306205522736,0.2418760013966894,0.10355272955578801
114,3.79269019073225,,"(1652, 1)",Year Built,,Year Built,1,1,ridgeCV,2,42888.52542372881,4530145958.743341,43908.26997578693,4332699385.234867,0.2347862088769682,0.10053623311275788,0.24148446357514194,0.10352516763260262
115,0.1,,"(1652, 1)",Year Built,,Year Built,1,1,lassoCV,2,44119.67554479419,5022004174.09201,45868.9406779661,4915761309.26029,0.2385414168701831,0.10506207409295526,0.2508412343971455,0.11352481737756671
116,0.1,0.01,"(1652, 1)",Year Built,,Year Built,1,1,elasticCV,2,42853.740920096854,4610360722.849879,43996.617433414045,4430952324.646489,0.23357385536017414,0.09989018821331838,0.24120958297739442,0.10410972401010944
117,,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,lr,2,44128.983050847455,4716390050.561744,46867.13559322034,4812891154.8765135,0.23666548709108304,0.0997812979267049,0.25467719185502374,0.11239490073768277
118,,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,huber,2,43933.69007263923,4764093727.433414,46764.17312348668,4857621072.078692,0.2349679076197057,0.09969288806117073,0.2538749043869188,0.11285508609903151
119,,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,lr_sgd,2,44065.99031476997,4699917090.74092,46856.13075060533,4798224588.675545,0.236123154732834,0.09963868092493398,0.2545273259028289,0.11242094210057686
120,2.0691380811147893,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,ridgeCV,2,44124.32203389831,4717135027.76029,46864.588983050846,4813565145.613196,0.2366270750690743,0.09977483218449851,0.25465778145279405,0.11239499132294348
121,0.1,,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,lassoCV,2,45103.1210653753,5184307714.641646,48073.98123486683,5276002434.414649,0.24183530550231452,0.10744896719104452,0.26214189114412967,0.12239490073768275
122,0.1,0.01,"(1652, 1)",Year Remod/Add,,Year Remod/Add,1,1,elasticCV,2,43945.04358353511,4783297572.869249,46765.052663438255,4875489127.580508,0.23503608163210643,0.09979158878942278,0.25387728515408947,0.11290491468117232
123,,,"(1652, 6)",Roof Style,,Roof Style,1,1,lr,2,53895.857142857145,6090992295.2954,56732.86622276029,6272251265.74879,0.29524561230640106,0.14223690891309465,0.3156464433258642,0.16100103522189868
124,,,"(1652, 6)",Roof Style,,Roof Style,1,1,huber,2,53732.898305084746,6266326418.384988,56510.717917675545,6428840364.767554,0.2945857696676792,0.14333310121140852,0.31449905098860753,0.1620415246724592
125,,,"(1652, 6)",Roof Style,,Roof Style,1,1,lr_sgd,2,53894.28329297821,6074187075.111381,56818.95823244552,6263923274.219733,0.2951852242381979,0.1421294390489551,0.3161614452336031,0.1612373771080151
126,263.6650898730358,,"(1652, 6)",Roof Style,,Roof Style,1,1,ridgeCV,2,53871.54479418886,6117691163.607748,56674.202784503635,6294331988.739104,0.29529172200840687,0.14233083862421092,0.31535370030202964,0.16108972732346802
127,10000.0,,"(1652, 6)",Roof Style,,Roof Style,1,1,lassoCV,2,54330.4406779661,6626607080.0096855,57135.97397094431,6757875365.001816,0.2986097064029318,0.15153500949302257,0.31825492452874965,0.1702825493135586
128,0.18329807108324356,0.01,"(1652, 6)",Roof Style,,Roof Style,1,1,elasticCV,2,53869.20581113802,6128778644.174335,56662.36924939467,6303415347.395884,0.2953536789888883,0.14243963029793866,0.3152951566410374,0.16116372817353383
129,,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,lr,2,53657.19612590799,6682577680.615012,56707.26573849879,6623234856.104722,0.2951950869150138,0.150675967987428,0.31609231397732823,0.1681356958403454
130,,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,huber,2,53705.1186440678,6698228414.493947,56571.04358353511,6731256745.671913,0.2953526803749419,0.1508090416063019,0.3153431454708824,0.16851437375813247
131,,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,lr_sgd,2,74694.06295399516,8135628630.81356,56790.57142857143,6610817588.48063,0.40061454250423284,0.2344129205233223,0.316579070119843,0.1682794806701902
132,263.6650898730358,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,ridgeCV,2,56881.21549636804,6319311577.941889,56712.539951573846,6631148659.824455,0.3134287158782436,0.15866704869833229,0.31617026481503396,0.16817473648472026
133,10000.0,,"(1652, 5)",Roof Matl,,Roof Matl,1,1,lassoCV,2,54330.4406779661,6626607080.0096855,57135.97397094431,6757875365.001816,0.2986097064029318,0.15153500949302257,0.31825492452874965,0.1702825493135586
134,0.1,0.01,"(1652, 5)",Roof Matl,,Roof Matl,1,1,elasticCV,2,55415.36803874092,6312562649.576271,56713.616828087164,6630087406.0696125,0.3053197791165883,0.15343346648765355,0.31616783577465246,0.1681675320856172
135,,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,lr,2,48111.261501210654,5633629242.220339,49865.210048426154,5621139351.51029,0.2627020935161524,0.1276630858245554,0.2744544034889272,0.13686603724827998
136,,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,huber,2,47930.79418886198,5612256739.322034,49568.10290556901,5607695149.601695,0.26057728037732064,0.12740496632820167,0.27260777719691087,0.13835821239878443
137,,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,lr_sgd,2,47723.3196125908,5654806734.665859,50088.87953995157,5695422343.246368,0.25881920200239983,0.12506303478294825,0.2759164580939362,0.13946485414080603
138,6.951927961775605,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,ridgeCV,2,47950.53268765133,5623448868.953995,49830.24213075061,5628014502.618644,0.2610150584550071,0.12608216190523494,0.27405276970402076,0.13709661896275885
139,0.1,,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,lassoCV,2,51325.29055690073,6237451940.5157385,54444.51392251816,6380193195.632566,0.2807858432005002,0.1396579547990381,0.30231712609391403,0.15846645771358797
140,0.1,0.01,"(1652, 16)",Exterior 1st,,Exterior 1st,1,1,elasticCV,2,47787.03389830508,5654428218.665859,50285.158595641646,5718446411.179176,0.2592788952340458,0.12523777237481884,0.27721171011071316,0.14106016113094322
141,,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,lr,2,48234.142857142855,5693508726.607748,49796.15435835351,5516910835.881961,0.26301164169628805,0.1294728643142061,0.27440935001344874,0.13798833829917964
142,,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,huber,2,48133.3607748184,5669631075.806295,49484.65254237288,5479030459.170702,0.2614958583733673,0.13010430189550665,0.27255482944643095,0.13921161200543933
143,,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,lr_sgd,2,47941.16464891041,5700097772.428572,50043.25181598063,5592886807.602905,0.26016512469246916,0.12734940853187648,0.27606201121273327,0.13996545793432466
144,3.79269019073225,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,ridgeCV,2,48127.42857142857,5684767482.184019,49771.30508474576,5520930926.582324,0.26195358578413,0.12854472753029617,0.2741397431685422,0.1380622611741984
145,0.1,,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,lassoCV,2,51498.00726392252,6263639318.409201,54542.253631961255,6396215327.752421,0.28180880044699486,0.14040905577013965,0.3028976937024183,0.15918576587012903
146,0.1,0.01,"(1652, 16)",Exterior 2nd,,Exterior 2nd,1,1,elasticCV,2,47985.939467312346,5690377985.571428,50194.30447941888,5609128635.938862,0.26049507484839163,0.12724677273810692,0.2770131214797989,0.14075482578223258
147,,,"(1652, 5)",Mas Vnr Type,,Mas Vnr Type,1,1,lr,2,50912.55690072639,5316240806.227603,50687.37409200968,5305672013.066586,0.27778833373950323,0.12400271390275547,0.2810267691632622,0.13447551816690573
148,,,"(1652, 5)",Mas Vnr Type,,Mas Vnr Type,1,1,huber,2,50456.77239709443,5358718342.273608,50548.58292978208,5377081193.04661,0.27543954389147796,0.12370773584161858,0.28030774305186945,0.13484709709989837
149,,,"(1652, 5)",Mas Vnr Type,,Mas Vnr Type,1,1,lr_sgd,2,50808.9612590799,5338069150.786925,50666.64467312349,5329673512.395278,0.27734750792390045,0.12395436111119738,0.28093061128207575,0.13460379849722603
150,0.18329807108324356,,"(1652, 5)",Mas Vnr Type,,Mas Vnr Type,1,1,ridgeCV,2,50912.21549636804,5316360326.099274,50687.00242130751,5305727288.121065,0.27778652005796606,0.12400528284887832,0.28102443958081375,0.1344755342301287
151,0.1,,"(1652, 5)",Mas Vnr Type,,Mas Vnr Type,1,1,lassoCV,2,51907.24213075061,6019370952.283293,53650.69309927361,6056947269.550242,0.284007692665268,0.13485497623510917,0.2974925615391663,0.14964000573214448
152,0.1,0.01,"(1652, 5)",Mas Vnr Type,,Mas Vnr Type,1,1,elasticCV,2,50918.73607748184,5360223753.622276,50761.65193704601,5343875601.011501,0.2780196153890449,0.12430873522173137,0.28146444310742935,0.13482589175891962
153,,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,lr,2,51760.9588377724,5246345141.835351,49205.119854721546,4758052179.692494,0.28088220341532116,0.12866161934122583,0.2749807895496872,0.12843628821777492
154,,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,huber,2,52222.21065375303,5410553645.334141,49028.436440677964,4722216645.6265135,0.2820381853538974,0.1314520847417943,0.27440622863560465,0.12887183676776257
155,,,"(1652, 6)",Mas Vnr Area,,Mas Vnr Area,1,1,lr_sgd,2,51610.743341404355,5259270793.687652,49580.71852300242,4807383970.542978,0.28010601741485164,0.1274024534402109,0.2767221931920185,0.1290567585223365
